FECHA,EMISION,PA,TV,TIPO BURSATILIDAD
2016-03-09 00:00:00,AEROMEX*,39.13,1,ME
2016-03-28 00:00:00,AEROMEX*,41.51,1,ME
2015-04-01 00:00:00,ALFAA,31.06,1,AL
2015-04-08 00:00:00,ALFAA,33.53,1,AL
2015-04-13 00:00:00,ALFAA,32.26,1,AL
2015-04-15 00:00:00,ALFAA,33.15,1,AL
2015-04-24 00:00:00,ALFAA,32.6,1,AL
2015-04-27 00:00:00,ALFAA,32.46,1,AL
2015-05-08 00:00:00,ALFAA,31.32,1,AL
2015-05-29 00:00:00,ALFAA,30.26,1,AL
2015-06-15 00:00:00,ALFAA,30.24,1,AL
2015-07-01 00:00:00,ALFAA,30.5,1,AL
2015-07-02 00:00:00,ALFAA,30.47,1,AL
2015-07-17 00:00:00,ALFAA,32.08,1,AL
2015-07-20 00:00:00,ALFAA,32.1,1,AL
2015-07-21 00:00:00,ALFAA,32.72,1,AL
2015-07-30 00:00:00,ALFAA,32.1,1,AL
2015-09-02 00:00:00,ALFAA,32.89,1,AL
2015-09-15 00:00:00,ALFAA,33.37,1,AL
2015-10-21 00:00:00,ALFAA,35.05,1,AL
2015-10-26 00:00:00,ALFAA,34.58,1,AL
2015-11-12 00:00:00,ALFAA,33.93,1,AL
2015-11-17 00:00:00,ALFAA,34.06,1,AL
2015-11-19 00:00:00,ALFAA,34.74,1,AL
2016-01-08 00:00:00,ALFAA,30.81,1,AL
2016-01-13 00:00:00,ALFAA,30.89,1,AL
2016-01-14 00:00:00,ALFAA,30.59,1,AL
2016-01-21 00:00:00,ALFAA,30.58,1,AL
2016-02-10 00:00:00,ALFAA,32.58,1,AL
2016-02-17 00:00:00,ALFAA,33.22,1,AL
2016-02-22 00:00:00,ALFAA,32.65,1,AL
2016-03-14 00:00:00,ALFAA,32.51,1,AL
2016-03-16 00:00:00,ALFAA,33.46,1,AL
2016-03-30 00:00:00,ALFAA,34.85,1,AL
2015-04-06 00:00:00,ALPEKA,17.3,1,AL
2015-05-14 00:00:00,ALPEKA,21.97,1,AL
2015-06-10 00:00:00,ALPEKA,22.34,1,AL
2015-06-16 00:00:00,ALPEKA,21.25,1,AL
2015-06-25 00:00:00,ALPEKA,22.74,1,AL
2015-07-02 00:00:00,ALPEKA,22.74,1,AL
2015-07-09 00:00:00,ALPEKA,22.86,1,AL
2015-07-13 00:00:00,ALPEKA,22.6,1,AL
2015-07-15 00:00:00,ALPEKA,22.3,1,AL
2015-07-21 00:00:00,ALPEKA,23.22,1,AL
2015-07-30 00:00:00,ALPEKA,22.03,1,AL
2015-08-06 00:00:00,ALPEKA,21.6,1,AL
2015-08-26 00:00:00,ALPEKA,20.47,1,AL
2015-09-30 00:00:00,ALPEKA,21.72,1,AL
2015-10-06 00:00:00,ALPEKA,21.93,1,AL
2015-11-03 00:00:00,ALPEKA,23.96,1,AL
2015-11-18 00:00:00,ALPEKA,26.28,1,AL
2015-11-20 00:00:00,ALPEKA,26.67,1,AL
2015-12-30 00:00:00,ALPEKA,24.51,1,AL
2016-01-11 00:00:00,ALPEKA,22.38,1,AL
2016-01-12 00:00:00,ALPEKA,21.77,1,AL
2016-01-13 00:00:00,ALPEKA,22.28,1,AL
2016-01-20 00:00:00,ALPEKA,21.99,1,AL
2016-02-02 00:00:00,ALPEKA,23.08,1,AL
2016-02-19 00:00:00,ALPEKA,25.59,1,AL
2016-02-25 00:00:00,ALPEKA,26.23,1,AL
2016-03-08 00:00:00,ALPEKA,26.36,1,AL
2016-03-10 00:00:00,ALPEKA,26.55,1,AL
2016-03-14 00:00:00,ALPEKA,26.85,1,AL
2015-06-03 00:00:00,GAPB,110.77,1,AL
2015-06-09 00:00:00,GAPB,108.28,1,AL
2015-06-17 00:00:00,GAPB,107.41,1,AL
2015-06-18 00:00:00,GAPB,106.95,1,AL
2015-06-23 00:00:00,GAPB,108.11,1,AL
2015-06-24 00:00:00,GAPB,108.54,1,AL
2015-06-26 00:00:00,GAPB,108.74,1,AL
2015-06-29 00:00:00,GAPB,107.89,1,AL
2015-08-05 00:00:00,GAPB,133.81,1,AL
2015-08-11 00:00:00,GAPB,134.8,1,AL
2015-08-14 00:00:00,GAPB,135.12,1,AL
2015-08-25 00:00:00,GAPB,128.51,1,AL
2015-08-26 00:00:00,GAPB,128,1,AL
2015-09-04 00:00:00,GAPB,140.59,1,AL
2015-09-22 00:00:00,GAPB,147.29,1,AL
2015-09-28 00:00:00,GAPB,145.91,1,AL
2015-09-30 00:00:00,GAPB,147.02,1,AL
2015-10-12 00:00:00,GAPB,148,1,AL
2015-11-03 00:00:00,GAPB,151.58,1,AL
2015-11-06 00:00:00,GAPB,155.65,1,AL
2015-11-24 00:00:00,GAPB,156.97,1,AL
2015-11-25 00:00:00,GAPB,154.24,1,AL
2015-12-02 00:00:00,GAPB,150.49,1,AL
2015-12-08 00:00:00,GAPB,156.87,1,AL
2015-12-11 00:00:00,GAPB,150.71,1,AL
2016-01-07 00:00:00,GAPB,141.32,1,AL
2016-01-14 00:00:00,GAPB,145.85,1,AL
2016-01-15 00:00:00,GAPB,145.51,1,AL
2016-02-11 00:00:00,GAPB,150.57,1,AL
2016-03-02 00:00:00,GAPB,141.94,1,AL
2016-03-03 00:00:00,GAPB,143.63,1,AL
2016-03-31 00:00:00,GAPB,154.14,1,AL
2015-04-01 00:00:00,GFINTERO,100.28,1,ME
2015-04-14 00:00:00,GFINTERO,99.99,1,ME
2015-04-15 00:00:00,GFINTERO,97.02,1,ME
2015-04-16 00:00:00,GFINTERO,99.11,1,ME
2015-04-23 00:00:00,GFINTERO,97.92,1,ME
2015-05-11 00:00:00,GFINTERO,98,1,ME
2015-05-12 00:00:00,GFINTERO,96.79,1,ME
2015-05-21 00:00:00,GFINTERO,100.07,1,ME
2015-06-10 00:00:00,GFINTERO,96.93,1,ME
2015-06-18 00:00:00,GFINTERO,96.27,1,ME
2015-07-03 00:00:00,GFINTERO,97.22,1,ME
2015-07-08 00:00:00,GFINTERO,97.32,1,ME
2015-07-16 00:00:00,GFINTERO,99.31,1,ME
2015-09-15 00:00:00,GFINTERO,96.77,1,ME
2015-10-13 00:00:00,GFINTERO,98.54,1,ME
2015-10-16 00:00:00,GFINTERO,102.05,1,ME
2015-10-19 00:00:00,GFINTERO,101.11,1,ME
2015-10-23 00:00:00,GFINTERO,105.64,1,ME
2015-11-03 00:00:00,GFINTERO,107.4,1,ME
2015-12-15 00:00:00,GFINTERO,103.57,1,ME
2015-12-18 00:00:00,GFINTERO,104.67,1,ME
2015-12-30 00:00:00,GFINTERO,104,1,ME
2016-01-26 00:00:00,GFINTERO,95.46,1,ME
2016-01-29 00:00:00,GFINTERO,97.37,1,ME
2016-03-04 00:00:00,GFINTERO,99.33,1,ME
2016-03-09 00:00:00,GFINTERO,99.35,1,ME
2015-06-11 00:00:00,GICSAB,16.44,1,ME
2015-06-15 00:00:00,GICSAB,16.79,1,ME
2015-07-03 00:00:00,GICSAB,16.97,1,ME
2015-07-09 00:00:00,GICSAB,16.28,1,ME
2015-07-22 00:00:00,GICSAB,16.06,1,ME
2015-08-06 00:00:00,GICSAB,15.05,1,ME
2015-08-20 00:00:00,GICSAB,15.64,1,ME
2015-09-08 00:00:00,GICSAB,14.84,1,ME
2015-09-17 00:00:00,GICSAB,14.81,1,ME
2015-09-23 00:00:00,GICSAB,14.51,1,ME
2015-09-29 00:00:00,GICSAB,14.1,1,ME
2015-10-07 00:00:00,GICSAB,15.37,1,ME
2015-10-23 00:00:00,GICSAB,16.7,1,ME
2015-11-05 00:00:00,GICSAB,15.78,1,ME
2015-11-13 00:00:00,GICSAB,16,1,ME
2015-11-25 00:00:00,GICSAB,16.98,1,ME
2015-11-30 00:00:00,GICSAB,16.98,1,ME
2015-12-10 00:00:00,GICSAB,16.62,1,ME
2015-12-11 00:00:00,GICSAB,16.57,1,ME
2016-01-29 00:00:00,GICSAB,14.99,1,ME
2016-02-10 00:00:00,GICSAB,13.82,1,ME
2016-02-26 00:00:00,GICSAB,14,1,ME
2016-03-01 00:00:00,GICSAB,14.17,1,ME
2016-03-11 00:00:00,GICSAB,13.99,1,ME
2016-03-22 00:00:00,GICSAB,13.83,1,ME
2015-05-15 00:00:00,GMEXICOB,49.7,1,AL
2015-05-18 00:00:00,GMEXICOB,49.31,1,AL
2015-05-20 00:00:00,GMEXICOB,48.79,1,AL
2015-06-01 00:00:00,GMEXICOB,46.55,1,AL
2015-06-02 00:00:00,GMEXICOB,47.13,1,AL
2015-06-03 00:00:00,GMEXICOB,47,1,AL
2015-06-04 00:00:00,GMEXICOB,46.17,1,AL
2015-06-11 00:00:00,GMEXICOB,47.28,1,AL
2015-06-17 00:00:00,GMEXICOB,47.6,1,AL
2015-06-22 00:00:00,GMEXICOB,47.03,1,AL
2015-07-07 00:00:00,GMEXICOB,45.52,1,AL
2015-07-17 00:00:00,GMEXICOB,45.27,1,AL
2015-07-20 00:00:00,GMEXICOB,44.93,1,AL
2015-07-27 00:00:00,GMEXICOB,41.52,1,AL
2015-08-04 00:00:00,GMEXICOB,42.34,1,AL
2015-09-04 00:00:00,GMEXICOB,40.47,1,AL
2015-09-14 00:00:00,GMEXICOB,42.02,1,AL
2015-10-02 00:00:00,GMEXICOB,40.9,1,AL
2015-10-05 00:00:00,GMEXICOB,41.56,1,AL
2015-10-07 00:00:00,GMEXICOB,43.45,1,AL
2015-10-30 00:00:00,GMEXICOB,40.24,1,AL
2015-11-04 00:00:00,GMEXICOB,40.37,1,AL
2015-12-09 00:00:00,GMEXICOB,35.21,1,AL
2015-12-23 00:00:00,GMEXICOB,38.31,1,AL
2016-01-15 00:00:00,GMEXICOB,34.51,1,AL
2016-01-27 00:00:00,GMEXICOB,34.44,1,AL
2016-01-29 00:00:00,GMEXICOB,35.17,1,AL
2016-02-02 00:00:00,GMEXICOB,33.53,1,AL
2016-02-03 00:00:00,GMEXICOB,34.09,1,AL
2016-02-10 00:00:00,GMEXICOB,33.57,1,AL
2016-02-12 00:00:00,GMEXICOB,34.87,1,AL
2016-02-15 00:00:00,GMEXICOB,35.34,1,AL
2016-02-18 00:00:00,GMEXICOB,36.98,1,AL
2016-03-07 00:00:00,GMEXICOB,40.27,1,AL
2016-03-17 00:00:00,GMEXICOB,43.06,1,AL
2016-03-23 00:00:00,GMEXICOB,43.15,1,AL
2016-03-31 00:00:00,GMEXICOB,41.65,1,AL
2015-04-24 00:00:00,HERDEZ*,40.95,1,ME
2015-05-05 00:00:00,HERDEZ*,41.98,1,ME
2015-05-13 00:00:00,HERDEZ*,40.38,1,ME
2015-06-01 00:00:00,HERDEZ*,39.98,1,ME
2015-06-03 00:00:00,HERDEZ*,39.6,1,ME
2015-06-08 00:00:00,HERDEZ*,39.75,1,ME
2015-06-19 00:00:00,HERDEZ*,39.85,1,ME
2015-06-26 00:00:00,HERDEZ*,40.75,1,ME
2015-08-04 00:00:00,HERDEZ*,44.1,1,ME
2015-08-19 00:00:00,HERDEZ*,42.39,1,ME
2015-08-24 00:00:00,HERDEZ*,40.65,1,ME
2015-08-31 00:00:00,HERDEZ*,40.98,1,ME
2015-09-02 00:00:00,HERDEZ*,40.74,1,ME
2015-09-04 00:00:00,HERDEZ*,42.77,1,ME
2015-09-08 00:00:00,HERDEZ*,42.37,1,ME
2015-10-06 00:00:00,HERDEZ*,43.41,1,ME
2015-10-26 00:00:00,HERDEZ*,48.03,1,ME
2015-12-04 00:00:00,HERDEZ*,41.95,1,ME
2015-12-10 00:00:00,HERDEZ*,44.99,1,ME
2016-01-11 00:00:00,HERDEZ*,44.62,1,ME
2016-01-19 00:00:00,HERDEZ*,43.35,1,ME
2016-01-29 00:00:00,HERDEZ*,43.34,1,ME
2016-02-03 00:00:00,HERDEZ*,42.95,1,ME
2016-02-09 00:00:00,HERDEZ*,41.94,1,ME
2016-03-02 00:00:00,HERDEZ*,37.65,1,ME
2016-03-04 00:00:00,HERDEZ*,36.78,1,ME
2016-03-15 00:00:00,HERDEZ*,37.21,1,ME
2016-03-31 00:00:00,HERDEZ*,38.11,1,ME
2015-10-30 00:00:00,HOMEX*,7.89,1,ME
2015-11-19 00:00:00,HOMEX*,6.54,1,ME
2015-12-08 00:00:00,HOMEX*,5.18,1,ME
2016-01-13 00:00:00,HOMEX*,3.9,1,ME
2016-01-15 00:00:00,HOMEX*,3.64,1,ME
2016-01-21 00:00:00,HOMEX*,3.32,1,ME
2016-02-05 00:00:00,HOMEX*,4.1,1,ME
2016-02-17 00:00:00,HOMEX*,3.93,1,ME
2016-02-23 00:00:00,HOMEX*,3.73,1,ME
2016-03-03 00:00:00,HOMEX*,3.86,1,ME
2015-04-08 00:00:00,KIMBERA,32.048772,1,AL
2015-04-21 00:00:00,KIMBERA,31.528691,1,AL
2015-04-24 00:00:00,KIMBERA,33.206688,1,AL
2015-05-06 00:00:00,KIMBERA,33.658079,1,AL
2015-05-14 00:00:00,KIMBERA,34.119283,1,AL
2015-06-04 00:00:00,KIMBERA,33.69733,1,AL
2015-06-15 00:00:00,KIMBERA,32.735671,1,AL
2015-06-30 00:00:00,KIMBERA,33.285191,1,AL
2015-07-01 00:00:00,KIMBERA,33.412758,1,AL
2015-07-28 00:00:00,KIMBERA,35.787468,1,AL
2015-08-05 00:00:00,KIMBERA,37.220144,1,AL
2015-08-13 00:00:00,KIMBERA,36.719689,1,AL
2015-08-25 00:00:00,KIMBERA,35.924848,1,AL
2015-08-26 00:00:00,KIMBERA,35.326264,1,AL
2015-09-02 00:00:00,KIMBERA,37.65191,1,AL
2015-09-10 00:00:00,KIMBERA,37.691161,1,AL
2015-09-25 00:00:00,KIMBERA,37.426214,1,AL
2015-09-28 00:00:00,KIMBERA,36.603769,1,AL
2015-10-02 00:00:00,KIMBERA,37.773028,1,AL
2015-10-05 00:00:00,KIMBERA,37.763119,1,AL
2015-10-15 00:00:00,KIMBERA,38.496384,1,AL
2015-11-04 00:00:00,KIMBERA,40.517815,1,AL
2015-11-24 00:00:00,KIMBERA,40.448453,1,AL
2015-11-25 00:00:00,KIMBERA,39.764733,1,AL
2015-11-27 00:00:00,KIMBERA,40.28,1,AL
2015-11-30 00:00:00,KIMBERA,39.17,1,AL
2015-12-08 00:00:00,KIMBERA,38.96,1,AL
2015-12-16 00:00:00,KIMBERA,40.99,1,AL
2015-12-24 00:00:00,KIMBERA,39.81,1,AL
2016-01-13 00:00:00,KIMBERA,39.95,1,AL
2016-01-20 00:00:00,KIMBERA,39.66,1,AL
2016-01-21 00:00:00,KIMBERA,39.87,1,AL
2016-01-22 00:00:00,KIMBERA,41.53,1,AL
2016-02-04 00:00:00,KIMBERA,42.7,1,AL
2016-02-05 00:00:00,KIMBERA,42.06,1,AL
2016-02-12 00:00:00,KIMBERA,40.77,1,AL
2016-02-26 00:00:00,KIMBERA,40.39,1,AL
2016-03-01 00:00:00,KIMBERA,39.7,1,AL
2016-03-09 00:00:00,KIMBERA,39.73,1,AL
2016-03-14 00:00:00,KIMBERA,39.48,1,AL
2016-03-16 00:00:00,KIMBERA,40.37,1,AL
2015-04-23 00:00:00,MEXCHEM*,44.74,1,AL
2015-05-07 00:00:00,MEXCHEM*,44.5,1,AL
2015-05-08 00:00:00,MEXCHEM*,44.76,1,AL
2015-05-28 00:00:00,MEXCHEM*,46.08,1,AL
2015-06-17 00:00:00,MEXCHEM*,46.19,1,AL
2015-06-22 00:00:00,MEXCHEM*,46.12,1,AL
2015-06-25 00:00:00,MEXCHEM*,45.99,1,AL
2015-07-09 00:00:00,MEXCHEM*,43.97,1,AL
2015-07-10 00:00:00,MEXCHEM*,44.06,1,AL
2015-07-14 00:00:00,MEXCHEM*,43.45,1,AL
2015-08-05 00:00:00,MEXCHEM*,46.15,1,AL
2015-08-10 00:00:00,MEXCHEM*,46.18,1,AL
2015-08-11 00:00:00,MEXCHEM*,45.49,1,AL
2015-08-31 00:00:00,MEXCHEM*,42.92,1,AL
2015-09-01 00:00:00,MEXCHEM*,41.62,1,AL
2015-09-03 00:00:00,MEXCHEM*,41.99,1,AL
2015-10-06 00:00:00,MEXCHEM*,42.16,1,AL
2015-10-09 00:00:00,MEXCHEM*,45,1,AL
2015-10-16 00:00:00,MEXCHEM*,44.75,1,AL
2015-11-06 00:00:00,MEXCHEM*,42.55,1,AL
2015-11-10 00:00:00,MEXCHEM*,41.77,1,AL
2015-11-25 00:00:00,MEXCHEM*,42.46,1,AL
2015-11-30 00:00:00,MEXCHEM*,41.04,1,AL
2015-12-16 00:00:00,MEXCHEM*,39.52,1,AL
2016-01-07 00:00:00,MEXCHEM*,36.46,1,AL
2016-02-04 00:00:00,MEXCHEM*,37.16,1,AL
2016-02-22 00:00:00,MEXCHEM*,36.4,1,AL
2016-03-02 00:00:00,MEXCHEM*,39.21,1,AL
2016-03-23 00:00:00,MEXCHEM*,43.39,1,AL
2015-04-20 00:00:00,PAPPEL*,21,1,ME
2015-04-29 00:00:00,PAPPEL*,23.48,1,ME
2015-05-06 00:00:00,PAPPEL*,23.01,1,ME
2015-05-28 00:00:00,PAPPEL*,19.21,1,ME
2015-06-01 00:00:00,PAPPEL*,19.96,1,ME
2015-06-12 00:00:00,PAPPEL*,20.84,1,ME
2015-06-23 00:00:00,PAPPEL*,20.4,1,ME
2015-07-03 00:00:00,PAPPEL*,20.4,1,ME
2015-08-04 00:00:00,PAPPEL*,19.34,1,ME
2015-08-10 00:00:00,PAPPEL*,18.82,1,ME
2015-08-18 00:00:00,PAPPEL*,19.01,1,ME
2015-08-26 00:00:00,PAPPEL*,17.4,1,ME
2015-08-28 00:00:00,PAPPEL*,16.66,1,ME
2015-09-04 00:00:00,PAPPEL*,17.35,1,ME
2015-10-09 00:00:00,PAPPEL*,17.76,1,ME
2015-10-20 00:00:00,PAPPEL*,18.15,1,ME
2015-12-14 00:00:00,PAPPEL*,15.79,1,ME
2015-12-29 00:00:00,PAPPEL*,15.63,1,ME
2016-01-05 00:00:00,PAPPEL*,15.81,1,ME
2016-01-14 00:00:00,PAPPEL*,16.24,1,ME
2016-01-18 00:00:00,PAPPEL*,16.38,1,ME
2016-01-19 00:00:00,PAPPEL*,16.82,1,ME
2016-02-02 00:00:00,PAPPEL*,16.91,1,ME
2016-02-11 00:00:00,PAPPEL*,17.16,1,ME
2016-02-12 00:00:00,PAPPEL*,17.2,1,ME
2016-02-23 00:00:00,PAPPEL*,17.44,1,ME
2016-03-03 00:00:00,PAPPEL*,18.58,1,ME
2016-03-08 00:00:00,PAPPEL*,18.76,1,ME
2016-03-15 00:00:00,PAPPEL*,17.72,1,ME
2016-03-22 00:00:00,PAPPEL*,17.48,1,ME
2016-03-31 00:00:00,PAPPEL*,19.23,1,ME
2015-04-29 00:00:00,SORIANAB,38.13,1,ME
2015-05-18 00:00:00,SORIANAB,36.5,1,ME
2015-05-19 00:00:00,SORIANAB,36.52,1,ME
2015-05-27 00:00:00,SORIANAB,36.3,1,ME
2015-06-09 00:00:00,SORIANAB,35.85,1,ME
2015-06-17 00:00:00,SORIANAB,35.68,1,ME
2015-07-07 00:00:00,SORIANAB,34.75,1,ME
2015-07-09 00:00:00,SORIANAB,34.68,1,ME
2015-07-10 00:00:00,SORIANAB,34.38,1,ME
2015-07-20 00:00:00,SORIANAB,33.98,1,ME
2015-07-30 00:00:00,SORIANAB,32.35,1,ME
2015-07-31 00:00:00,SORIANAB,32.24,1,ME
2015-08-12 00:00:00,SORIANAB,32.46,1,ME
2015-08-26 00:00:00,SORIANAB,32.13,1,ME
2015-08-27 00:00:00,SORIANAB,32.77,1,ME
2015-09-01 00:00:00,SORIANAB,32.25,1,ME
2015-09-23 00:00:00,SORIANAB,36.4,1,ME
2015-09-24 00:00:00,SORIANAB,35.82,1,ME
2015-10-02 00:00:00,SORIANAB,35.98,1,ME
2015-10-06 00:00:00,SORIANAB,36.06,1,ME
2015-10-09 00:00:00,SORIANAB,38.04,1,ME
2015-10-13 00:00:00,SORIANAB,38.73,1,ME
2015-10-20 00:00:00,SORIANAB,38.59,1,ME
2015-10-22 00:00:00,SORIANAB,39.45,1,ME
2015-12-14 00:00:00,SORIANAB,38.51,1,ME
2015-12-23 00:00:00,SORIANAB,39.2,1,ME
2015-12-24 00:00:00,SORIANAB,39.2,1,ME
2016-01-13 00:00:00,SORIANAB,38.82,1,ME
2016-01-18 00:00:00,SORIANAB,38.9,1,ME
2016-02-08 00:00:00,SORIANAB,39.52,1,ME
2016-02-09 00:00:00,SORIANAB,39.32,1,ME
2016-02-24 00:00:00,SORIANAB,39.93,1,ME
2015-06-19 00:00:00,UNIFINA,31.7,0,ME
2015-06-24 00:00:00,UNIFINA,31.75,0,ME
2015-07-21 00:00:00,UNIFINA,36.98,0,ME
2015-07-23 00:00:00,UNIFINA,36.49,0,ME
2015-08-04 00:00:00,UNIFINA,36.44,0,ME
2015-08-24 00:00:00,UNIFINA,35.26,0,ME
2015-08-25 00:00:00,UNIFINA,35.76,0,ME
2015-09-14 00:00:00,UNIFINA,37.46,0,ME
2015-09-22 00:00:00,UNIFINA,38.09,0,ME
2015-09-28 00:00:00,UNIFINA,38.89,0,ME
2015-10-01 00:00:00,UNIFINA,39.11,0,ME
2015-10-05 00:00:00,UNIFINA,39.24,0,ME
2015-10-23 00:00:00,UNIFINA,46.02,0,ME
2015-11-03 00:00:00,UNIFINA,51.71,0,ME
2015-11-12 00:00:00,UNIFINA,52.82,0,ME
2015-11-20 00:00:00,UNIFINA,53.68,0,ME
2015-11-30 00:00:00,UNIFINA,53.66,0,ME
2015-12-04 00:00:00,UNIFINA,53.95,0,ME
2015-12-21 00:00:00,UNIFINA,53.97,0,ME
2016-01-11 00:00:00,UNIFINA,51.7,0,ME
2016-01-19 00:00:00,UNIFINA,52.14,0,ME
2016-01-21 00:00:00,UNIFINA,51.78,0,ME
2016-03-01 00:00:00,UNIFINA,52.27,0,ME
2016-03-02 00:00:00,UNIFINA,52.42,0,ME
2016-03-23 00:00:00,UNIFINA,47.6,0,ME
2016-03-31 00:00:00,UNIFINA,48.35,0,ME
2015-04-09 00:00:00,GCARSOA1,66.02,1,AL
2015-04-22 00:00:00,GCARSOA1,62.2,1,AL
2015-04-29 00:00:00,GCARSOA1,63.86,1,AL
2015-05-12 00:00:00,GCARSOA1,64.49,1,AL
2015-05-20 00:00:00,GCARSOA1,65.27,1,AL
2015-06-17 00:00:00,GCARSOA1,65.5,1,AL
2015-06-24 00:00:00,GCARSOA1,65.09,1,AL
2015-06-26 00:00:00,GCARSOA1,65.5,1,AL
2015-06-30 00:00:00,GCARSOA1,65.5,1,AL
2015-07-08 00:00:00,GCARSOA1,70.78,1,AL
2015-07-15 00:00:00,GCARSOA1,72.43,1,AL
2015-07-30 00:00:00,GCARSOA1,70.34,1,AL
2015-08-10 00:00:00,GCARSOA1,74.47,1,AL
2015-09-03 00:00:00,GCARSOA1,73.58,1,AL
2015-09-21 00:00:00,GCARSOA1,74.76,1,AL
2015-09-30 00:00:00,GCARSOA1,75.76,1,AL
2015-10-26 00:00:00,GCARSOA1,78.48,1,AL
2015-11-11 00:00:00,GCARSOA1,74,1,AL
2015-11-13 00:00:00,GCARSOA1,73.51,1,AL
2015-11-17 00:00:00,GCARSOA1,73.64,1,AL
2015-11-24 00:00:00,GCARSOA1,75.55,1,AL
2015-12-10 00:00:00,GCARSOA1,73.06,1,AL
2015-12-17 00:00:00,GCARSOA1,72.11,1,AL
2015-12-24 00:00:00,GCARSOA1,73.18,1,AL
2015-12-29 00:00:00,GCARSOA1,72.45,1,AL
2016-01-12 00:00:00,GCARSOA1,69.36,1,AL
2016-01-13 00:00:00,GCARSOA1,69.11,1,AL
2016-01-22 00:00:00,GCARSOA1,67.15,1,AL
2016-01-29 00:00:00,GCARSOA1,72.91,1,AL
2016-02-05 00:00:00,GCARSOA1,70.24,1,AL
2016-02-08 00:00:00,GCARSOA1,70.44,1,AL
2016-02-23 00:00:00,GCARSOA1,75.14,1,AL
2016-02-24 00:00:00,GCARSOA1,75.87,1,AL
2016-02-26 00:00:00,GCARSOA1,74.12,1,AL
2016-03-11 00:00:00,GCARSOA1,77.9,1,AL
2016-03-18 00:00:00,GCARSOA1,80.1,1,AL
2015-04-08 00:00:00,GENTERA*,27.64,1,AL
2015-04-14 00:00:00,GENTERA*,27.15,1,AL
2015-04-21 00:00:00,GENTERA*,26.68,1,AL
2015-04-24 00:00:00,GENTERA*,27.5,1,AL
2015-05-04 00:00:00,GENTERA*,27.25,1,AL
2015-05-06 00:00:00,GENTERA*,26.93,1,AL
2015-05-15 00:00:00,GENTERA*,26.34,1,AL
2015-05-26 00:00:00,GENTERA*,25.89,1,AL
2015-06-11 00:00:00,GENTERA*,27.27,1,AL
2015-07-31 00:00:00,GENTERA*,27.71,1,AL
2015-08-03 00:00:00,GENTERA*,28.06,1,AL
2015-08-05 00:00:00,GENTERA*,28.2,1,AL
2015-08-20 00:00:00,GENTERA*,26.9,1,AL
2015-08-21 00:00:00,GENTERA*,26.67,1,AL
2015-09-18 00:00:00,GENTERA*,26.99,1,AL
2015-09-22 00:00:00,GENTERA*,26.72,1,AL
2015-09-28 00:00:00,GENTERA*,27.36,1,AL
2015-10-01 00:00:00,GENTERA*,27.33,1,AL
2015-10-05 00:00:00,GENTERA*,27.91,1,AL
2015-10-09 00:00:00,GENTERA*,28.37,1,AL
2015-10-23 00:00:00,GENTERA*,29.31,1,AL
2015-11-06 00:00:00,GENTERA*,31.65,1,AL
2015-11-11 00:00:00,GENTERA*,32.47,1,AL
2015-11-27 00:00:00,GENTERA*,33.76,1,AL
2015-12-01 00:00:00,GENTERA*,32.46,1,AL
2015-12-04 00:00:00,GENTERA*,32.44,1,AL
2015-12-10 00:00:00,GENTERA*,31.73,1,AL
2015-12-16 00:00:00,GENTERA*,34.06,1,AL
2016-01-12 00:00:00,GENTERA*,29.17,1,AL
2016-01-20 00:00:00,GENTERA*,29.8,1,AL
2016-02-04 00:00:00,GENTERA*,32.95,1,AL
2016-02-05 00:00:00,GENTERA*,32.35,1,AL
2016-02-11 00:00:00,GENTERA*,32.96,1,AL
2016-02-17 00:00:00,GENTERA*,35.4,1,AL
2016-02-23 00:00:00,GENTERA*,34.79,1,AL
2016-02-24 00:00:00,GENTERA*,34.89,1,AL
2016-02-25 00:00:00,GENTERA*,33.72,1,AL
2016-03-01 00:00:00,GENTERA*,34.42,1,AL
2016-03-17 00:00:00,GENTERA*,34.17,1,AL
2016-03-18 00:00:00,GENTERA*,34.16,1,AL
2015-04-10 00:00:00,MAXCOMCPO,2,1,ME
2015-04-13 00:00:00,MAXCOMCPO,1.95,1,ME
2015-04-14 00:00:00,MAXCOMCPO,1.94,1,ME
2015-04-16 00:00:00,MAXCOMCPO,1.93,1,ME
2015-04-24 00:00:00,MAXCOMCPO,1.68,1,ME
2015-06-01 00:00:00,MAXCOMCPO,1.75,1,ME
2015-06-10 00:00:00,MAXCOMCPO,1.8,1,ME
2015-06-26 00:00:00,MAXCOMCPO,1.74,1,ME
2015-07-02 00:00:00,MAXCOMCPO,1.71,1,ME
2015-07-13 00:00:00,MAXCOMCPO,1.69,1,ME
2015-07-16 00:00:00,MAXCOMCPO,1.74,1,ME
2015-07-23 00:00:00,MAXCOMCPO,1.65,1,ME
2015-07-29 00:00:00,MAXCOMCPO,1.6,1,ME
2015-08-14 00:00:00,MAXCOMCPO,1.49,1,ME
2015-08-27 00:00:00,MAXCOMCPO,1.15,1,ME
2015-09-04 00:00:00,MAXCOMCPO,1.09,1,ME
2015-09-08 00:00:00,MAXCOMCPO,1.07,1,ME
2015-09-18 00:00:00,MAXCOMCPO,1.2,1,ME
2015-09-23 00:00:00,MAXCOMCPO,1.12,1,ME
2015-09-25 00:00:00,MAXCOMCPO,1.17,1,ME
2015-09-28 00:00:00,MAXCOMCPO,1.14,1,ME
